id,Data.source.citation,Class,Order,Family,Species,Authority,Common.Name,Location.of.population,Country.list,Region,Are.coordinates.for.specific.location.,system,biome,realm,Units,Sampling.method,Data.transformed,year,pop,scalepop,origin,lengthyear
3494," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,35.5,0.6904761904761905,Invasive,9
3494," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,42,1,Invasive,9
3494," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,18.75,-0.1071428571428571,Invasive,9
3494," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,16,-0.23809523809523814,Invasive,9
3494," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,20,-0.04761904761904767,Invasive,9
3494," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1993,17,-0.19047619047619047,Invasive,9
3494," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,16,-0.23809523809523814,Invasive,9
3494," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Southern Superior Uplands and Western Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1995,17.5,-0.16666666666666663,Invasive,9
3493," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River Valley, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1986,51.5,-1,Invasive,9
3493," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River Valley, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,55.5,-0.746031746031746,Invasive,9
3493," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River Valley, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,78,0.6825396825396826,Invasive,9
3493," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River Valley, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,75,0.4920634920634921,Invasive,9
3493," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River Valley, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,75,0.4920634920634921,Invasive,9
3493," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River Valley, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,83,1,Invasive,9
3493," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River Valley, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,81.25,0.8888888888888888,Invasive,9
3493," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River Valley, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1993,77,0.6190476190476191,Invasive,9
3493," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River Valley, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,75,0.4920634920634921,Invasive,9
3493," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Red River Valley, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1995,83,1,Invasive,9
3492," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Northern Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1986,48.5,-0.75,Invasive,9
3492," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Northern Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,62.5,0.25,Invasive,9
3492," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Northern Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,64.5,0.3928571428571428,Invasive,9
3492," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Northern Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,45,-1,Invasive,9
3492," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Northern Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,63,0.2857142857142858,Invasive,9
3492," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Northern Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,54,-0.3571428571428571,Invasive,9
3492," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Northern Superior Uplands, Minnesota",United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,60,0.0714285714285714,Invasive,9
